14.238.107.186 - - [04/Dec/2023:19:17:19 -0800] "GET /assets/images/silenthill.png HTTP/1.1" 200 447919
14.238.107.186 - - [04/Dec/2023:19:17:20 -0800] "GET /login HTTP/1.1" 200 19341
14.238.107.186 - - [04/Dec/2023:19:17:20 -0800] "GET /assets/images/batman.webp HTTP/1.1" 200 2499318
176.97.210.240 - - [04/Dec/2023:19:21:11 -0800] "GET / HTTP/1.1" 200 12418
83.97.73.87 - - [04/Dec/2023:19:33:56 -0800] "GET /?XDEBUG_SESSION_START=phpstorm HTTP/1.1" 200 12418
138.68.224.69 - - [04/Dec/2023:19:41:34 -0800] "GET /manager/html HTTP/1.1" 404 767
192.241.214.13 - - [04/Dec/2023:19:50:35 -0800] "GET /druid/index.html HTTP/1.1" 404 771
181.93.209.181 - - [04/Dec/2023:20:16:48 -0800] "GET / HTTP/1.1" 200 12418
151.42.92.170 - - [04/Dec/2023:20:31:48 -0800] "GET / HTTP/1.0" 200 12397
188.157.127.160 - - [04/Dec/2023:20:40:10 -0800] "GET / HTTP/1.0" 200 12397
83.97.73.87 - - [04/Dec/2023:20:42:47 -0800] "GET /actuator/gateway/routes HTTP/1.1" 404 782
45.79.181.223 - - [04/Dec/2023:20:51:29 -0800] "GET / HTTP/1.1" 200 12418
103.200.59.228 - - [04/Dec/2023:20:57:59 -0800] "GET /manager/html HTTP/1.1" 404 767
203.113.147.184 - - [04/Dec/2023:21:20:27 -0800] "GET / HTTP/1.1" 200 12418
203.113.147.184 - - [04/Dec/2023:21:20:27 -0800] "GET /tailwind/tailwind.js HTTP/1.1" 200 363553
203.113.147.184 - - [04/Dec/2023:21:20:27 -0800] "GET /assets/css/aos.css HTTP/1.1" 200 26053
203.113.147.184 - - [04/Dec/2023:21:20:27 -0800] "GET /assets/images/logo.png HTTP/1.1" 200 14670
203.113.147.184 - - [04/Dec/2023:21:20:27 -0800] "GET /assets/images/johnwick1.png HTTP/1.1" 200 234106
203.113.147.184 - - [04/Dec/2023:21:20:27 -0800] "GET /assets/images/johnwick2.png HTTP/1.1" 200 422287
203.113.147.184 - - [04/Dec/2023:21:20:27 -0800] "GET /assets/images/johnwick3.png HTTP/1.1" 200 4132191
203.113.147.184 - - [04/Dec/2023:21:20:27 -0800] "GET /assets/images/johnwick4.png HTTP/1.1" 200 441344
203.113.147.184 - - [04/Dec/2023:21:20:27 -0800] "GET /assets/css/all.min.css HTTP/1.1" 200 102225
203.113.147.184 - - [04/Dec/2023:21:20:27 -0800] "GET /tailwind/flowbite.min.js HTTP/1.1" 200 75361
203.113.147.184 - - [04/Dec/2023:21:20:27 -0800] "GET /assets/images/aot.png HTTP/1.1" 200 250364
203.113.147.184 - - [04/Dec/2023:21:20:27 -0800] "GET /assets/js/aos.js HTTP/1.1" 200 14239
203.113.147.184 - - [04/Dec/2023:21:20:27 -0800] "GET /assets/images/benphaxacsong.png HTTP/1.1" 200 189894
203.113.147.184 - - [04/Dec/2023:21:20:28 -0800] "GET /assets/images/culaoxacsong.png HTTP/1.1" 200 234696
203.113.147.184 - - [04/Dec/2023:21:20:28 -0800] "GET /assets/images/main.webp HTTP/1.1" 200 413487
203.113.147.184 - - [04/Dec/2023:21:20:28 -0800] "GET /assets/webfonts/fa-brands-400.woff2 HTTP/1.1" 200 116672
203.113.147.184 - - [04/Dec/2023:21:20:28 -0800] "GET /assets/images/silenthill.png HTTP/1.1" 200 447919
203.113.147.184 - - [04/Dec/2023:21:20:40 -0800] "GET /showing HTTP/1.1" 200 17051
203.113.147.184 - - [04/Dec/2023:21:20:40 -0800] "GET /assets/images/doraemon42.png HTTP/1.1" 200 399537
203.113.147.184 - - [04/Dec/2023:21:20:40 -0800] "GET /assets/images/matbiec.png HTTP/1.1" 200 1452887
203.113.147.184 - - [04/Dec/2023:21:21:37 -0800] "GET /login HTTP/1.1" 200 19341
203.113.147.184 - - [04/Dec/2023:21:21:38 -0800] "GET /assets/images/batman.webp HTTP/1.1" 200 2499318
203.113.147.184 - - [04/Dec/2023:21:21:47 -0800] "POST /login HTTP/1.1" 302 -
203.113.147.184 - - [04/Dec/2023:21:21:47 -0800] "GET /admin/movies HTTP/1.1" 200 41065
203.113.147.184 - - [04/Dec/2023:21:21:47 -0800] "GET /assets/css/style.css HTTP/1.1" 200 163
203.113.147.184 - - [04/Dec/2023:21:22:06 -0800] "GET /admin/rooms HTTP/1.1" 200 17973
203.113.147.184 - - [04/Dec/2023:21:22:10 -0800] "GET /admin/showtimes HTTP/1.1" 200 39359
203.113.147.184 - - [04/Dec/2023:21:22:12 -0800] "GET / HTTP/1.1" 200 12418
203.113.147.184 - - [04/Dec/2023:21:24:20 -0800] "GET /login HTTP/1.1" 200 19341
64.62.197.164 - - [04/Dec/2023:21:32:40 -0800] "GET / HTTP/1.1" 200 12418
64.62.197.160 - - [04/Dec/2023:21:34:44 -0800] "GET /favicon.ico HTTP/1.1" 404 762
64.62.197.152 - - [04/Dec/2023:21:35:14 -0800] "GET /geoserver/web/ HTTP/1.1" 404 773
203.113.147.183 - - [04/Dec/2023:21:39:42 -0800] "GET / HTTP/1.1" 200 12418
203.113.147.183 - - [04/Dec/2023:21:39:42 -0800] "GET /assets/css/aos.css HTTP/1.1" 200 26053
203.113.147.183 - - [04/Dec/2023:21:39:42 -0800] "GET /assets/images/johnwick1.png HTTP/1.1" 200 234106
203.113.147.183 - - [04/Dec/2023:21:39:42 -0800] "GET /tailwind/tailwind.js HTTP/1.1" 200 363553
203.113.147.183 - - [04/Dec/2023:21:39:42 -0800] "GET /assets/images/logo.png HTTP/1.1" 200 14670
203.113.147.183 - - [04/Dec/2023:21:39:42 -0800] "GET /assets/images/johnwick2.png HTTP/1.1" 200 422287
203.113.147.183 - - [04/Dec/2023:21:39:43 -0800] "GET /assets/images/johnwick3.png HTTP/1.1" 200 4132191
203.113.147.183 - - [04/Dec/2023:21:39:43 -0800] "GET /assets/css/all.min.css HTTP/1.1" 200 102225
203.113.147.183 - - [04/Dec/2023:21:39:43 -0800] "GET /assets/images/johnwick4.png HTTP/1.1" 200 441344
203.113.147.183 - - [04/Dec/2023:21:39:43 -0800] "GET /tailwind/flowbite.min.js HTTP/1.1" 200 75361
203.113.147.183 - - [04/Dec/2023:21:39:43 -0800] "GET /assets/js/aos.js HTTP/1.1" 200 14239
203.113.147.183 - - [04/Dec/2023:21:39:43 -0800] "GET /assets/images/aot.png HTTP/1.1" 200 250364
203.113.147.183 - - [04/Dec/2023:21:39:43 -0800] "GET /assets/images/benphaxacsong.png HTTP/1.1" 200 189894
203.113.147.183 - - [04/Dec/2023:21:39:43 -0800] "GET /assets/images/culaoxacsong.png HTTP/1.1" 200 234696
203.113.147.183 - - [04/Dec/2023:21:39:43 -0800] "GET /assets/images/silenthill.png HTTP/1.1" 200 447919
203.113.147.183 - - [04/Dec/2023:21:39:43 -0800] "GET /assets/webfonts/fa-brands-400.woff2 HTTP/1.1" 200 116672
203.113.147.183 - - [04/Dec/2023:21:39:43 -0800] "GET /assets/images/main.webp HTTP/1.1" 200 413487
203.113.147.183 - - [04/Dec/2023:21:39:51 -0800] "GET /login HTTP/1.1" 200 19341
203.113.147.183 - - [04/Dec/2023:21:39:51 -0800] "GET /assets/images/batman.webp HTTP/1.1" 200 2499318
203.113.147.183 - - [04/Dec/2023:21:40:37 -0800] "GET / HTTP/1.1" 200 12418
203.113.147.183 - - [04/Dec/2023:21:40:42 -0800] "GET /showing HTTP/1.1" 200 17051
203.113.147.183 - - [04/Dec/2023:21:40:43 -0800] "GET /assets/images/matbiec.png HTTP/1.1" 200 1452887
203.113.147.183 - - [04/Dec/2023:21:40:43 -0800] "GET /assets/images/doraemon42.png HTTP/1.1" 200 399537
203.113.147.183 - - [04/Dec/2023:21:40:51 -0800] "GET /login HTTP/1.1" 200 19341
203.113.147.183 - - [04/Dec/2023:21:40:56 -0800] "GET /login HTTP/1.1" 200 19341
203.113.147.183 - - [04/Dec/2023:21:41:10 -0800] "POST /login HTTP/1.1" 302 -
203.113.147.183 - - [04/Dec/2023:21:41:10 -0800] "GET / HTTP/1.1" 200 23990
203.113.147.183 - - [04/Dec/2023:21:41:15 -0800] "GET /showing HTTP/1.1" 200 28728
203.113.147.183 - - [04/Dec/2023:21:41:18 -0800] "GET /showing/film?movieID=E8DABEC0-BA7E-428D-90CA-2F6DA6C286E7 HTTP/1.1" 200 34044
203.113.147.183 - - [04/Dec/2023:21:42:02 -0800] "GET /showing/film/seat?showtimeId=39107151-A0D9-4778-91CF-3218396F5878 HTTP/1.1" 200 101113
203.113.147.183 - - [04/Dec/2023:21:44:18 -0800] "GET /?action=out HTTP/1.1" 302 -
